0.95589475	0.29313625	0.01834051	15.71473070	0.02327165	-0.01334306	-0.99964013	0.31764594	-0.29278604	0.95597756	-0.01957632	1.36083910	
0.95126141	0.30804365	0.01452052	15.71120722	0.02367903	-0.02601391	-0.99938110	0.32314006	-0.30747527	0.95101650	-0.03204020	1.36204224	
0.96128598	0.27500633	0.01734305	15.70278732	0.02265295	-0.01614374	-0.99961304	0.33055571	-0.27461994	0.96130687	-0.02174846	1.36435329	
0.96745748	0.25247185	0.01685188	15.68934233	0.01955338	-0.00819487	-0.99977523	0.33366257	-0.25227701	0.96756954	-0.01286486	1.36364808	
0.96442763	0.26398726	0.01378647	15.68038454	0.01587444	-0.00577770	-0.99985730	0.33478924	-0.26386994	0.96450886	-0.00976282	1.36304714	
0.96475150	0.26280449	0.01372383	15.67446888	0.01514130	-0.00336908	-0.99987969	0.34008447	-0.26272663	0.96484323	-0.00722953	1.36439522	
0.97027981	0.24138596	0.01702685	15.66401108	0.01551194	0.00817492	-0.99984626	0.34545403	-0.24148804	0.97039476	0.00418760	1.36532992	
0.97146581	0.23665880	0.01570946	15.65293862	0.01165077	0.01853879	-0.99976026	0.34748386	-0.23689329	0.97141594	0.01525254	1.36532849	
0.97069896	0.23978047	0.01577534	15.64570021	0.00955313	0.02708981	-0.99958735	0.35061570	-0.24010887	0.97044911	0.02400540	1.36585014	
0.97342620	0.22816070	0.01959931	15.63699198	0.01016761	0.04244034	-0.99904726	0.35467815	-0.22877512	0.97269806	0.03899269	1.36647030	
0.97592707	0.21737438	0.01774068	15.62786180	0.00708715	0.04969202	-0.99873944	0.35825198	-0.21798194	0.97482259	0.04695523	1.36633269	
0.97881122	0.20407256	0.01682233	15.61935898	0.00506495	0.05799979	-0.99830375	0.36189847	-0.20470210	0.97723611	0.05573723	1.36606803	
0.98158660	0.19062212	0.01228637	15.60948655	0.00136219	0.05733352	-0.99835415	0.36585001	-0.19101281	0.97998779	0.05601816	1.36644948	
0.98281444	0.18447192	0.00677433	15.60080186	-0.00423539	0.05922297	-0.99823579	0.36888761	-0.18454767	0.98105186	0.05898650	1.36682636	
0.98493334	0.17290992	0.00290998	15.59249063	-0.00823269	0.06368998	-0.99793577	0.37312970	-0.17273833	0.98287626	0.06415390	1.36784286	
0.98707871	0.16019335	0.00370281	15.58350185	-0.00788102	0.07161579	-0.99740116	0.37666862	-0.16004221	0.98448427	0.07195291	1.36695681	
0.98859576	0.15051508	0.00486060	15.57405167	-0.00581638	0.07041485	-0.99750084	0.38050580	-0.15048118	0.98609683	0.07048727	1.36647142	
0.98935252	0.14545006	0.00508600	15.56554445	-0.00430953	0.06420832	-0.99792721	0.38434372	-0.14547514	0.98727989	0.06415148	1.36666425	
0.99095910	0.13415159	0.00184860	15.55686040	-0.00630855	0.06035492	-0.99815704	0.38900623	-0.13401593	0.98912114	0.06065556	1.36688942	
0.99240294	0.12302526	0.00109430	15.54809013	-0.00552812	0.05347552	-0.99855386	0.39344688	-0.12290587	0.99096173	0.05374936	1.36676012	
0.99407859	0.10861027	0.00339987	15.53878507	-0.00220882	0.05147853	-0.99867166	0.39846726	-0.10864102	0.99275061	0.05141361	1.36757161	
0.99522351	0.09762245	0.00012276	15.52956722	-0.00492307	0.05144462	-0.99866371	0.40264736	-0.09749831	0.99389301	0.05167950	1.36705369	
0.99599166	0.08921653	-0.00640498	15.52139022	-0.01043135	0.04473739	-0.99894432	0.40662675	-0.08883581	0.99500702	0.04548871	1.36680462	
0.99711914	0.07505709	-0.01094745	15.51306180	-0.01361257	0.03508878	-0.99929149	0.41142778	-0.07461978	0.99656169	0.03600941	1.36702746	
0.99819904	0.05874591	-0.01214875	15.50360921	-0.01365177	0.02525182	-0.99958790	0.41714658	-0.05841492	0.99795354	0.02600833	1.36734206	
0.99870754	0.04930502	-0.01233918	15.49489734	-0.01324627	0.01811334	-0.99974819	0.42138335	-0.04906911	0.99861951	0.01874304	1.36714327	
0.99927497	0.03694120	-0.00921340	15.48642870	-0.00951749	0.00806433	-0.99992219	0.42662973	-0.03686402	0.99928490	0.00841007	1.36721825	
0.99976421	0.02148435	-0.00315312	15.47825236	-0.00312681	-0.00125820	-0.99999432	0.43213749	-0.02148820	0.99976839	-0.00119072	1.36749692	
0.99999157	0.00391609	0.00123765	15.46847290	0.00126474	-0.00692179	-0.99997524	0.43803798	-0.00390743	0.99996838	-0.00692669	1.36732552	
0.99997380	-0.00652368	0.00313654	15.46021404	0.00302630	-0.01684030	-0.99985361	0.44292784	0.00657555	0.99983691	-0.01682011	1.36736078	
0.99965151	-0.02589032	0.00515350	15.45210500	0.00459795	-0.02147144	-0.99975889	0.44924897	0.02599473	0.99943417	-0.02134491	1.36882937	
0.99909870	-0.04241681	-0.00161391	15.44215376	-0.00215046	-0.01260692	-0.99991822	0.45511427	0.04239300	0.99902046	-0.01268677	1.36838727	
0.99896933	-0.04422482	-0.01021968	15.43489182	-0.01093348	-0.01592851	-0.99981335	0.45833948	0.04405379	0.99889461	-0.01639562	1.36762271	
0.99819992	-0.05964976	-0.00623071	15.42801598	-0.00772410	-0.02483831	-0.99966164	0.46349550	0.05947482	0.99791030	-0.02525434	1.36878292	
0.99672164	-0.08087270	-0.00236042	15.41850197	-0.00444688	-0.02562890	-0.99966164	0.47045575	0.08078484	0.99639488	-0.02590451	1.36818927	
0.99610238	-0.08819525	-0.00128400	15.41002050	-0.00410990	-0.03186735	-0.99948366	0.47553724	0.08810879	0.99559333	-0.03210561	1.36831998	
0.99477530	-0.10208396	0.00098166	15.40170476	-0.00264444	-0.03537940	-0.99937045	0.48173256	0.10205443	0.99414645	-0.03546451	1.36882195	
0.99349670	-0.11385776	0.00084307	15.39282331	-0.00379605	-0.04052196	-0.99917144	0.48713330	0.11379758	0.99267033	-0.04069065	1.36843373	
0.99195331	-0.12658620	0.00213873	15.38412616	-0.00434609	-0.05093015	-0.99869276	0.49355309	0.12652965	0.99064729	-0.05107049	1.36892684	
0.99042587	-0.13802051	-0.00263171	15.37504722	-0.01050997	-0.05638269	-0.99835391	0.49958978	0.13764494	0.98882320	-0.05729346	1.36942954	
0.98889166	-0.14852330	-0.00583991	15.36621757	-0.01484289	-0.05958070	-0.99811313	0.50575908	0.14789511	0.98711244	-0.06112337	1.37030610	
0.98682114	-0.16164314	-0.00745239	15.35720605	-0.01666032	-0.05568418	-0.99830942	0.51211240	0.16095489	0.98527700	-0.05764335	1.37102145	
0.98553513	-0.16938264	-0.00547927	15.34797292	-0.01403732	-0.04936885	-0.99868197	0.51701218	0.16888888	0.98431308	-0.05103242	1.37128132	
