0.99997292	-0.00735900	0.00000000	0.00733021	0.99606160	0.08836036	-0.00065024	-0.08835796	0.99608857	
0.99997292	-0.00735900	0.00000000	0.00733021	0.99606160	0.08836036	-0.00065024	-0.08835796	0.99608857	
0.99997292	-0.00735900	0.00000000	0.00733021	0.99606160	0.08836036	-0.00065024	-0.08835796	0.99608857	
0.99998796	-0.00490800	0.00000000	0.00489333	0.99699843	0.07726696	-0.00037923	-0.07726603	0.99701044	
0.99996426	-0.00845500	0.00000000	0.00843275	0.99733367	0.07248757	-0.00061288	-0.07248498	0.99736932	
0.99994843	-0.01015600	0.00000000	0.01013021	0.99740914	0.07122068	-0.00072332	-0.07121701	0.99746058	
0.99998133	-0.00611100	0.00000000	0.00609870	0.99796815	0.06342219	-0.00038757	-0.06342101	0.99798679	
0.99998894	-0.00470400	0.00000000	0.00469823	0.99876290	0.04950354	-0.00023286	-0.04950299	0.99877395	
0.99997943	-0.00641400	0.00000000	0.00640835	0.99909820	0.04197287	-0.00026921	-0.04197201	0.99911875	
0.99999657	-0.00262100	0.00000000	0.00261972	0.99950619	0.03131311	-0.00008207	-0.03131301	0.99950962	
0.99999927	-0.00120900	0.00000000	0.00120877	0.99981047	0.01943100	-0.00002349	-0.01943099	0.99981120	
0.99999963	-0.00086300	0.00000000	0.00086294	0.99993117	0.01170101	-0.00001010	-0.01170100	0.99993154	
0.99999540	-0.00303200	0.00000000	0.00303185	0.99994630	0.00991005	-0.00003005	-0.00991000	0.99995089	
0.99997203	-0.00747900	0.00000000	0.00747880	0.99994530	0.00731221	-0.00005469	-0.00731200	0.99997327	
0.99991634	-0.01293500	0.00000000	0.01293491	0.99990904	0.00382032	-0.00004942	-0.00382000	0.99999270	
0.99994144	-0.01082200	0.00000000	0.01082191	0.99993236	-0.00426125	0.00004612	0.00426100	0.99999092	
0.99996302	-0.00860000	0.00000000	0.00859990	0.99995118	-0.00486518	0.00004184	0.00486500	0.99998816	
0.99997751	-0.00670600	0.00000000	0.00670600	0.99997749	0.00022201	-0.00000149	-0.00022200	0.99999998	
0.99995987	-0.00895900	0.00000000	0.00895893	0.99995188	0.00399616	-0.00003580	-0.00399600	0.99999202	
0.99994475	-0.01051200	0.00000000	0.01051140	0.99988784	0.01066859	-0.00011215	-0.01066800	0.99994309	
0.99996790	-0.00801300	0.00000000	0.00801221	0.99986969	0.01401445	-0.00011230	-0.01401400	0.99990179	
0.99996947	-0.00781400	0.00000000	0.00781339	0.99989052	0.01256539	-0.00009819	-0.01256501	0.99992105	
0.99991498	-0.01304000	0.00000000	0.01303798	0.99975938	0.01764051	-0.00023003	-0.01763901	0.99984439	
0.99985253	-0.01717300	0.00000000	0.01716723	0.99951622	0.02593483	-0.00044538	-0.02593101	0.99966364	
0.99982495	-0.01870999	0.00000000	0.01869862	0.99921747	0.03485408	-0.00065212	-0.03484798	0.99939241	
0.99984121	-0.01781999	0.00000000	0.01780321	0.99889971	0.04338688	-0.00077315	-0.04337999	0.99905835	
0.99988235	-0.01533901	0.00000000	0.01531836	0.99853640	0.05186912	-0.00079562	-0.05186302	0.99865389	
0.99996700	-0.00812400	0.00000000	0.00810778	0.99797149	0.06314405	-0.00051298	-0.06314197	0.99800442	
0.99999722	-0.00236000	0.00000000	0.00235456	0.99769213	0.06785920	-0.00016015	-0.06785901	0.99769491	
0.99999999	0.00015200	0.00000000	-0.00015157	0.99713814	0.07560101	0.00001149	-0.07560101	0.99713815	
0.99999793	0.00203500	0.00000000	-0.00202808	0.99659685	0.08240516	0.00016769	-0.08240499	0.99659891	
0.99999925	-0.00122300	0.00000000	0.00121954	0.99716674	0.07521304	-0.00009199	-0.07521298	0.99716749	
0.99997348	-0.00728300	0.00000000	0.00726201	0.99709097	0.07587401	-0.00055259	-0.07587200	0.99711741	
0.99997399	-0.00721300	0.00000000	0.00718585	0.99621079	0.08667424	-0.00062518	-0.08667198	0.99623671	
0.99999985	-0.00054700	0.00000000	0.00054494	0.99622517	0.08680503	-0.00004748	-0.08680501	0.99622532	
0.99999945	0.00104600	0.00000000	-0.00104154	0.99573236	0.09228208	0.00009653	-0.09228203	0.99573290	
0.99999565	0.00294800	0.00000000	-0.00293423	0.99532465	0.09654139	0.00028460	-0.09654097	0.99532897	
0.99999090	0.00426700	0.00000000	-0.00424565	0.99498773	0.09990688	0.00042630	-0.09990597	0.99499679	
0.99998316	0.00580400	0.00000000	-0.00576953	0.99404464	0.10882079	0.00063160	-0.10881896	0.99406138	
0.99999764	0.00217300	0.00000000	-0.00215812	0.99315108	0.11681729	0.00025384	-0.11681701	0.99315342	
0.99999865	-0.00164300	0.00000000	0.00163098	0.99268049	0.12075922	-0.00019841	-0.12075906	0.99268183	
0.99999267	-0.00383000	0.00000000	0.00380283	0.99289932	0.11889691	-0.00045538	-0.11889604	0.99290660	
0.99999883	-0.00152900	0.00000000	0.00151945	0.99375260	0.11159509	-0.00017063	-0.11159495	0.99375376	
0.99999619	0.00276200	0.00000000	-0.00274589	0.99416215	0.10786143	0.00029791	-0.10786102	0.99416594	
0.99998917	0.00465500	0.00000000	-0.00462780	0.99414684	0.10793815	0.00050245	-0.10793698	0.99415761	
0.99998312	0.00581100	0.00000000	-0.00577401	0.99361865	0.11264386	0.00065457	-0.11264196	0.99363543	
0.99998642	0.00521100	0.00000000	-0.00517710	0.99348165	0.11387451	0.00059340	-0.11387296	0.99349514	
0.99998855	0.00478600	0.00000000	-0.00475859	0.99426181	0.10686820	0.00051147	-0.10686698	0.99427320	
0.99999714	-0.00239100	0.00000000	0.00238077	0.99571752	0.09241722	-0.00022097	-0.09241696	0.99572037	
0.99997325	-0.00731500	0.00000000	0.00728190	0.99544801	0.09502754	-0.00069513	-0.09502500	0.99547464	
0.99999862	-0.00166100	0.00000000	0.00165080	0.99385726	0.11065718	-0.00018380	-0.11065703	0.99385864	
0.99993615	0.01130000	0.00000000	-0.01121450	0.99237032	0.12278188	0.00138744	-0.12277404	0.99243368	
0.99992067	0.01259600	0.00000000	-0.01250216	0.99247117	0.12183869	0.00153468	-0.12182902	0.99254992	
0.99997079	0.00764300	0.00000000	-0.00759313	0.99344618	0.11404835	0.00087167	-0.11404502	0.99347520	
0.99999962	0.00087500	0.00000000	-0.00087027	0.99459676	0.10381002	0.00009083	-0.10380998	0.99459714	
0.99999982	-0.00059600	0.00000000	0.00059278	0.99459916	0.10378903	-0.00006186	-0.10378902	0.99459933	
0.99998876	0.00474100	0.00000000	-0.00471113	0.99368832	0.11207730	0.00053136	-0.11207604	0.99369949	
0.99992587	0.01217600	0.00000000	-0.01209638	0.99338718	0.11417348	0.00139018	-0.11416502	0.99346083	
0.99994223	0.01074900	0.00000000	-0.01068440	0.99393297	0.10946732	0.00117666	-0.10946100	0.99399040	
0.99997310	0.00733500	0.00000000	-0.00729420	0.99441176	0.10531881	0.00077251	-0.10531597	0.99443851	
0.99997462	0.00712400	0.00000000	-0.00709175	0.99544873	0.09503439	0.00067702	-0.09503197	0.99547399	
0.99998237	0.00593800	0.00000000	-0.00591386	0.99591647	0.09008563	0.00053493	-0.09008404	0.99593402	
0.99997583	0.00695300	0.00000000	-0.00692329	0.99570298	0.09234523	0.00064208	-0.09234300	0.99572705	
0.99997690	0.00679700	0.00000000	-0.00676081	0.99465275	0.10305435	0.00070046	-0.10305197	0.99467573	
0.99998903	0.00468400	0.00000000	-0.00465635	0.99408683	0.10848817	0.00050816	-0.10848698	0.99409774	
0.99999803	0.00198400	0.00000000	-0.00197225	0.99407699	0.10866021	0.00021558	-0.10866000	0.99407895	
0.99999803	-0.00198400	0.00000000	0.00197324	0.99457375	0.10401518	-0.00020637	-0.10401497	0.99457571	
0.99999254	-0.00386200	0.00000000	0.00384288	0.99504236	0.09937778	-0.00038380	-0.09937704	0.99504978	
0.99997503	-0.00706700	0.00000000	0.00703304	0.99517008	0.09791345	-0.00069195	-0.09791101	0.99519493	
0.99995721	-0.00925100	0.00000000	0.00920202	0.99466233	0.10277243	-0.00095075	-0.10276803	0.99470489	
0.99995386	-0.00960600	0.00000000	0.00955764	0.99491994	0.10021462	-0.00096266	-0.10020999	0.99496584	
0.99991338	-0.01316200	0.00000000	0.01309933	0.99515230	0.09746947	-0.00128289	-0.09746103	0.99523852	
0.99988406	-0.01522700	0.00000000	0.01515064	0.99486981	0.10002258	-0.00152304	-0.10001098	0.99498517	
0.99987572	-0.01576500	0.00000000	0.01568346	0.99470470	0.10157059	-0.00160126	-0.10155797	0.99482833	
0.99985963	-0.01675500	0.00000000	0.01666966	0.99476683	0.10080213	-0.00168894	-0.10078798	0.99490649	
