0.99997939	-0.00642000	0.00000000	0.00621660	0.96829809	0.24972017	-0.00160320	-0.24971502	0.96831805	
0.99997939	-0.00642000	0.00000000	0.00621660	0.96829809	0.24972017	-0.00160320	-0.24971502	0.96831805	
0.99997939	-0.00642000	0.00000000	0.00621660	0.96829809	0.24972017	-0.00160320	-0.24971502	0.96831805	
0.99998159	-0.00606800	0.00000000	0.00587562	0.96827872	0.24980353	-0.00151581	-0.24979893	0.96829654	
0.99999782	-0.00208600	0.00000000	0.00201852	0.96764683	0.25230050	-0.00052630	-0.25229995	0.96764893	
0.99999641	0.00268000	0.00000000	-0.00258955	0.96624687	0.25760489	0.00069038	-0.25760397	0.96625034	
0.99999163	0.00409200	0.00000000	-0.00394990	0.96526544	0.26124131	0.00106900	-0.26123912	0.96527353	
0.99997774	0.00667200	0.00000000	-0.00642960	0.96364710	0.26710097	0.00178210	-0.26709503	0.96366855	
0.99995241	0.00975600	0.00000000	-0.00940470	0.96394542	0.26593377	0.00259445	-0.26592112	0.96399130	
0.99992555	0.01220201	0.00000000	-0.01177217	0.96470146	0.26308271	0.00321014	-0.26306312	0.96477328	
0.99993388	0.01149900	0.00000000	-0.01111534	0.96657128	0.25615701	0.00294555	-0.25614007	0.96663519	
0.99991464	0.01306600	0.00000000	-0.01264359	0.96758876	0.25221447	0.00329543	-0.25219294	0.96767136	
0.99986492	0.01643600	0.00000000	-0.01592000	0.96847475	0.24860252	0.00408603	-0.24856894	0.96860559	
0.99982984	0.01844701	0.00000000	-0.01789379	0.96984534	0.24306344	0.00448379	-0.24302208	0.97001039	
0.99980453	0.01977099	0.00000000	-0.01919053	0.97045075	0.24053495	0.00475562	-0.24048794	0.97064048	
0.99976405	0.02172200	0.00000000	-0.02108035	0.97023181	0.24125888	0.00524062	-0.24120195	0.97046079	
0.99977882	0.02103099	0.00000000	-0.02042735	0.97108254	0.23786850	0.00500261	-0.23781589	0.97129737	
0.99984000	0.01788800	0.00000000	-0.01738163	0.97153689	0.23624977	0.00422604	-0.23621197	0.97169236	
0.99987443	0.01584700	0.00000000	-0.01540183	0.97178608	0.23536057	0.00372976	-0.23533102	0.97190812	
0.99992258	0.01244300	0.00000000	-0.01210886	0.97307039	0.23018991	0.00286425	-0.23017209	0.97314573	
0.99996260	0.00864900	0.00000000	-0.00842307	0.97384097	0.22707449	0.00196397	-0.22706599	0.97387739	
0.99997782	0.00666000	0.00000000	-0.00648698	0.97399931	0.22645809	0.00150821	-0.22645307	0.97402091	
0.99998199	0.00600100	0.00000000	-0.00584515	0.97401198	0.22642107	0.00135875	-0.22641699	0.97402952	
0.99998295	0.00583900	0.00000000	-0.00568788	0.97410285	0.22603382	0.00131981	-0.22602997	0.97411946	
0.99998144	0.00609200	0.00000000	-0.00593516	0.97423686	0.22544915	0.00137344	-0.22544497	0.97425494	
0.99999072	0.00430800	0.00000000	-0.00419832	0.97453273	0.22420602	0.00096588	-0.22420394	0.97454177	
0.99999344	0.00362200	0.00000000	-0.00352895	0.97430447	0.22520735	0.00081570	-0.22520588	0.97431086	
0.99998631	0.00523300	0.00000000	-0.00509583	0.97377456	0.22745801	0.00119029	-0.22745490	0.97378789	
0.99998459	0.00555200	0.00000000	-0.00540608	0.97370288	0.22775748	0.00126451	-0.22775397	0.97371789	
0.99998983	0.00451000	0.00000000	-0.00439178	0.97377720	0.22746136	0.00102585	-0.22745905	0.97378711	
0.99999205	0.00398700	0.00000000	-0.00388191	0.97363328	0.22808588	0.00090938	-0.22808407	0.97364102	
0.99999287	0.00377700	0.00000000	-0.00367843	0.97389512	0.22696865	0.00085726	-0.22696703	0.97390207	
0.99999287	0.00377600	0.00000000	-0.00367856	0.97418770	0.22570954	0.00085228	-0.22570793	0.97419464	
0.99999454	0.00330600	0.00000000	-0.00321992	0.97395622	0.22671329	0.00074951	-0.22671205	0.97396154	
0.99998928	0.00463100	0.00000000	-0.00450888	0.97361825	0.22813850	0.00105651	-0.22813606	0.97362869	
0.99998658	0.00518000	0.00000000	-0.00504465	0.97385791	0.22710203	0.00117639	-0.22709898	0.97387097	
0.99999888	0.00149900	0.00000000	-0.00146005	0.97401419	0.22648230	0.00033950	-0.22648204	0.97401528	
0.99999689	0.00249200	0.00000000	-0.00242597	0.97350032	0.22867279	0.00056985	-0.22867208	0.97350334	
0.99999342	0.00362900	0.00000000	-0.00353165	0.97316920	0.23006356	0.00083490	-0.23006205	0.97317560	
0.99999429	0.00337800	0.00000000	-0.00328804	0.97336218	0.22924935	0.00077440	-0.22924804	0.97336773	
0.99999142	0.00414200	0.00000000	-0.00403309	0.97369819	0.22780600	0.00094357	-0.22780404	0.97370654	
0.99999890	0.00148100	0.00000000	-0.00144291	0.97428348	0.22532113	0.00033370	-0.22532088	0.97428455	
0.99999920	-0.00126800	0.00000000	0.00123601	0.97477072	0.22320511	-0.00028302	-0.22320494	0.97477150	
0.99999929	-0.00119300	0.00000000	0.00116260	0.97451319	0.22432720	-0.00026762	-0.22432704	0.97451388	
0.99999891	-0.00147400	0.00000000	0.00143602	0.97423280	0.22554020	-0.00033245	-0.22553995	0.97423386	
0.99999926	-0.00121700	0.00000000	0.00118546	0.97408708	0.22617019	-0.00027525	-0.22617002	0.97408780	
0.99999993	-0.00036700	0.00000000	0.00035746	0.97401691	0.22647500	-0.00008312	-0.22647498	0.97401698	
0.99999995	0.00031400	0.00000000	-0.00030588	0.97414719	0.22591406	0.00007094	-0.22591404	0.97414724	
0.99999957	-0.00092400	0.00000000	0.00090042	0.97448450	0.22445298	-0.00020739	-0.22445289	0.97448492	
0.99999789	-0.00205600	0.00000000	0.00200313	0.97428217	0.22532252	-0.00046326	-0.22532204	0.97428423	
0.99999444	-0.00333400	0.00000000	0.00324829	0.97428719	0.22528630	-0.00075110	-0.22528504	0.97429261	
0.99998084	-0.00619100	0.00000000	0.00603398	0.97461747	0.22379540	-0.00138552	-0.22379111	0.97463615	
0.99997516	-0.00704800	0.00000000	0.00686854	0.97451284	0.22422653	-0.00158035	-0.22422096	0.97453705	
0.99997536	-0.00702000	0.00000000	0.00683932	0.97423779	0.22541951	-0.00158244	-0.22541395	0.97426180	
0.99998483	-0.00550800	0.00000000	0.00536719	0.97442166	0.22466333	-0.00123745	-0.22465992	0.97443645	
0.99997973	-0.00636700	0.00000000	0.00620705	0.97485822	0.22273957	-0.00141818	-0.22273505	0.97487799	
0.99997461	-0.00712600	0.00000000	0.00695085	0.97539528	0.22035366	-0.00157024	-0.22034806	0.97542005	
0.99997006	-0.00773800	0.00000000	0.00755178	0.97590444	0.21806763	-0.00168741	-0.21806110	0.97593366	
0.99995864	-0.00909500	0.00000000	0.00887647	0.97593228	0.21789307	-0.00198174	-0.21788406	0.97597265	
0.99995667	-0.00930900	0.00000000	0.00908461	0.97585297	0.21823945	-0.00203159	-0.21822999	0.97589525	
0.99995998	-0.00894600	0.00000000	0.00872635	0.97540738	0.22023690	-0.00197024	-0.22022809	0.97544641	
0.99995491	-0.00949600	0.00000000	0.00926233	0.97534911	0.22047296	-0.00209361	-0.22046302	0.97539309	
0.99995131	-0.00986800	0.00000000	0.00962406	0.97523225	0.22097382	-0.00218057	-0.22096306	0.97527974	
0.99995898	-0.00905800	0.00000000	0.00883039	0.97483171	0.22276707	-0.00201782	-0.22275793	0.97487170	
0.99997021	-0.00771900	0.00000000	0.00751995	0.97418339	0.22563281	-0.00174166	-0.22562609	0.97421242	
0.99997574	-0.00696600	0.00000000	0.00678140	0.97347646	0.22868666	-0.00159303	-0.22868111	0.97350008	
0.99996525	-0.00833700	0.00000000	0.00811831	0.97373442	0.22754201	-0.00189702	-0.22753410	0.97376827	
0.99994229	-0.01074300	0.00000000	0.01046557	0.97411979	0.22578998	-0.00242566	-0.22577695	0.97417600	
0.99992177	-0.01250800	0.00000000	0.01218938	0.97445022	0.22427259	-0.00280520	-0.22425505	0.97452645	
0.99990075	-0.01408900	0.00000000	0.01373220	0.97457872	0.22362413	-0.00315064	-0.22360193	0.97467546	
0.99991219	-0.01325200	0.00000000	0.01291574	0.97453994	0.22384164	-0.00296635	-0.22382199	0.97462553	
0.99994264	-0.01071100	0.00000000	0.01044002	0.97464507	0.22351284	-0.00239405	-0.22350002	0.97470099	
0.99995961	-0.00898800	0.00000000	0.00876359	0.97499364	0.22205989	-0.00199587	-0.22205092	0.97503303	
0.99996003	-0.00894100	0.00000000	0.00872288	0.97556500	0.21953778	-0.00196289	-0.21952900	0.97560400	
0.99994859	-0.01014000	0.00000000	0.00989533	0.97582007	0.21835124	-0.00221408	-0.21834002	0.97587024	
0.99992493	-0.01225300	0.00000000	0.01195617	0.97570199	0.21877542	-0.00268066	-0.21875900	0.97577524	
0.99988070	-0.01544600	0.00000000	0.01507412	0.97580777	0.21810997	-0.00336893	-0.21808395	0.97592420	
0.99987142	-0.01603600	0.00000000	0.01564211	0.97531187	0.22027729	-0.00353237	-0.22024897	0.97543729	
0.99985010	-0.01731399	0.00000000	0.01688999	0.97536471	0.21995091	-0.00380823	-0.21991794	0.97551094	
0.99985642	-0.01694501	0.00000000	0.01653086	0.97541939	0.21973564	-0.00372342	-0.21970409	0.97555945	
0.99990641	-0.01368100	0.00000000	0.01335292	0.97592788	0.21768435	-0.00297814	-0.21766397	0.97601922	
0.99991501	-0.01303700	0.00000000	0.01273642	0.97686109	0.21349516	-0.00278334	-0.21347702	0.97694412	
0.99991233	-0.01324100	0.00000000	0.01294901	0.97786210	0.20884933	-0.00276537	-0.20883102	0.97794783	
0.99989909	-0.01420600	0.00000000	0.01390168	0.97847981	0.20587374	-0.00292464	-0.20585296	0.97857856	
0.99988160	-0.01538800	0.00000000	0.01506352	0.97879717	0.20427722	-0.00314342	-0.20425304	0.97891308	
0.99985472	-0.01704500	0.00000000	0.01669104	0.97909191	0.20273243	-0.00345557	-0.20270298	0.97923417	
0.99983504	-0.01816299	0.00000000	0.01777723	0.97859973	0.20500376	-0.00372348	-0.20496994	0.97876119	
0.99983023	-0.01842599	0.00000000	0.01802830	0.97825052	0.20664198	-0.00380758	-0.20660690	0.97841662	
0.99983282	-0.01828500	0.00000000	0.01788755	0.97810016	0.20736470	-0.00379166	-0.20733003	0.97826371	
0.99981472	-0.01924901	0.00000000	0.01883595	0.97836032	0.20604924	-0.00396624	-0.20601107	0.97854162	
0.99981514	-0.01922701	0.00000000	0.01881168	0.97821752	0.20672833	-0.00397477	-0.20669011	0.97839838	
0.99980898	-0.01954500	0.00000000	0.01911697	0.97791310	0.20813578	-0.00406801	-0.20809602	0.97809994	
0.99976388	-0.02172999	0.00000000	0.02126201	0.97823272	0.20641868	-0.00448548	-0.20636994	0.97846376	
0.99969995	-0.02449500	0.00000000	0.02397779	0.97859116	0.20441237	-0.00500708	-0.20435103	0.97888487	
0.99967408	-0.02552899	0.00000000	0.02498864	0.97851480	0.20465666	-0.00522468	-0.20458996	0.97883382	
0.99968386	-0.02514299	0.00000000	0.02460398	0.97825273	0.20595205	-0.00517825	-0.20588694	0.97856208	
0.99968112	-0.02525199	0.00000000	0.02470773	0.97813464	0.20649977	-0.00521453	-0.20643392	0.97844665	
0.99969419	-0.02472899	0.00000000	0.02419658	0.97817078	0.20638907	-0.00510379	-0.20632595	0.97847001	
0.99967744	-0.02539701	0.00000000	0.02486614	0.97878143	0.20339269	-0.00516557	-0.20332709	0.97909724	
0.99962274	-0.02746601	0.00000000	0.02690817	0.97932027	0.20051870	-0.00550745	-0.20044306	0.97968987	
0.99959865	-0.02832899	0.00000000	0.02775196	0.97923775	0.20080654	-0.00568865	-0.20072595	0.97963092	
0.99952093	-0.03095000	0.00000000	0.03033092	0.97952791	0.19901032	-0.00615937	-0.19891498	0.97999739	
0.99948672	-0.03203599	0.00000000	0.03139170	0.97938563	0.19954535	-0.00639263	-0.19944292	0.97988859	
0.99945565	-0.03299102	0.00000000	0.03232902	0.97940050	0.19932260	-0.00657586	-0.19921410	0.97993393	
0.99945446	-0.03302700	0.00000000	0.03236872	0.97953393	0.19865936	-0.00656112	-0.19855099	0.98006860	
0.99947170	-0.03250099	0.00000000	0.03186773	0.97999770	0.19644072	-0.00638452	-0.19633694	0.98051570	
0.99946789	-0.03261799	0.00000000	0.03201028	0.98084667	0.19213317	-0.00626700	-0.19203094	0.98136886	
0.99941938	-0.03407198	0.00000000	0.03347088	0.98178754	0.18701049	-0.00637182	-0.18690191	0.98235792	
0.99936822	-0.03554100	0.00000000	0.03492631	0.98208396	0.18517898	-0.00658145	-0.18506199	0.98270481	
0.99932136	-0.03683499	0.00000000	0.03619302	0.98190486	0.18588412	-0.00684704	-0.18575797	0.98257167	
0.99928252	-0.03787400	0.00000000	0.03720024	0.98150588	0.18778271	-0.00711208	-0.18764798	0.98221060	
0.99927366	-0.03810700	0.00000000	0.03741604	0.98115488	0.18956567	-0.00722378	-0.18942798	0.98186805	
0.99923960	-0.03898998	0.00000000	0.03829554	0.98144250	0.18789378	-0.00732597	-0.18775090	0.98218935	
0.99921232	-0.03968300	0.00000000	0.03896928	0.98124095	0.18880571	-0.00749238	-0.18865699	0.98201446	
0.99919631	-0.04008398	0.00000000	0.03934377	0.98074459	0.19129066	-0.00766769	-0.19113692	0.98153344	
0.99920643	-0.03983099	0.00000000	0.03907370	0.98020881	0.19407197	-0.00773008	-0.19391796	0.98098729	
0.99922938	-0.03925099	0.00000000	0.03849829	0.98006765	0.19489812	-0.00764994	-0.19474793	0.98082349	
0.99914112	-0.04143698	0.00000000	0.04064947	0.98015253	0.19403256	-0.00804012	-0.19386591	0.98099509	
0.99907628	-0.04297199	0.00000000	0.04216632	0.98034483	0.19273300	-0.00828212	-0.19255497	0.98125124	
0.99905586	-0.04344398	0.00000000	0.04261501	0.97999256	0.19441847	-0.00844631	-0.19423491	0.98091868	
0.99899023	-0.04492799	0.00000000	0.04407424	0.98000682	0.19402088	-0.00871697	-0.19382496	0.98099740	
0.99899207	-0.04488699	0.00000000	0.04403115	0.97994476	0.19434384	-0.00872351	-0.19414795	0.98093347	
0.99897397	-0.04528798	0.00000000	0.04442816	0.98000765	0.19393591	-0.00878297	-0.19373693	0.98101420	
0.99894843	-0.04584799	0.00000000	0.04497593	0.97994779	0.19411208	-0.00889965	-0.19390796	0.98097936	
0.99894452	-0.04593300	0.00000000	0.04505758	0.97990598	0.19430408	-0.00892497	-0.19409900	0.98094135	
0.99882876	-0.04838500	0.00000000	0.04746593	0.97985605	0.19398221	-0.00938583	-0.19375501	0.98100505	
0.99875786	-0.04982699	0.00000000	0.04889173	0.98001090	0.19284252	-0.00960876	-0.19260298	0.98122972	
0.99859478	-0.05299500	0.00000000	0.05201843	0.98019309	0.19109054	-0.01012684	-0.19082202	0.98157241	
