0.99870269	0.01393616	0.04897683	12.36540580	0.04925794	-0.02059865	-0.99857366	0.62223851	-0.01290743	0.99969069	-0.02125839	0.08052424	
0.99865442	0.02044305	0.04765962	12.36109019	0.04796743	-0.01484051	-0.99873865	0.62757225	-0.01970997	0.99968087	-0.01580115	0.08139777	
0.99876330	0.00855806	0.04897587	12.35374651	0.04901848	-0.00484136	-0.99878614	0.63248478	-0.00831057	0.99995166	-0.00525487	0.08206438	
0.99869466	0.00426313	0.05089996	12.34554100	0.05087953	0.00476981	-0.99869341	0.63596123	-0.00450034	0.99997954	0.00454668	0.08211666	
0.99852372	0.00777647	0.05375795	12.34024970	0.05365987	0.01231470	-0.99848333	0.63992232	-0.00842669	0.99989393	0.01187924	0.08173985	
0.99835474	-0.00428605	0.05717906	12.33353111	0.05724569	0.01749360	-0.99820684	0.64522625	0.00327810	0.99983779	0.01771018	0.08221855	
0.99804843	-0.01156216	0.06136489	12.32505805	0.06158907	0.02014850	-0.99789820	0.64899938	0.01030145	0.99973014	0.02082128	0.08220022	
0.99781146	-0.00810660	0.06562447	12.31833314	0.06578499	0.02144197	-0.99760342	0.65305528	0.00668005	0.99973723	0.02192834	0.08245759	
0.99763908	-0.00781775	0.06822869	12.31195704	0.06838784	0.02231703	-0.99740917	0.65802940	0.00627484	0.99972038	0.02279898	0.08311934	
0.99762708	-0.00865991	0.06830245	12.30411093	0.06851917	0.02785487	-0.99726086	0.66195940	0.00673363	0.99957447	0.02838214	0.08413023	
0.99772349	-0.00244135	0.06739350	12.29793706	0.06743769	0.03563200	-0.99708702	0.66576172	0.00003288	0.99936200	0.03571552	0.08393141	
0.99760113	-0.00117457	0.06921417	12.29196684	0.06920994	0.03717492	-0.99690923	0.67003372	-0.00140209	0.99930808	0.03716703	0.08317403	
0.99730690	-0.00819617	0.07288195	12.28573807	0.07311831	0.03367012	-0.99675475	0.67570987	0.00571563	0.99939939	0.03417874	0.08387974	
0.99707243	-0.01293383	0.07536102	12.27771818	0.07574369	0.03221301	-0.99660685	0.67953484	0.01046233	0.99939734	0.03309836	0.08401980	
0.99696419	-0.01186888	0.07695148	12.27216033	0.07729157	0.03150744	-0.99651056	0.68418183	0.00940292	0.99943304	0.03232915	0.08434971	
0.99683020	-0.01886828	0.07728864	12.26579103	0.07783724	0.03031492	-0.99650508	0.68944570	0.01645934	0.99936229	0.03168748	0.08497067	
0.99673731	-0.02660272	0.07620389	12.25883337	0.07700870	0.03066573	-0.99655872	0.69426351	0.02417433	0.99917561	0.03261432	0.08522881	
0.99685992	-0.03096143	0.07288137	12.25193753	0.07377987	0.02894178	-0.99685450	0.69873135	0.02875473	0.99910148	0.03113523	0.08549693	
0.99711301	-0.03510038	0.06733205	12.24576065	0.06831137	0.02748975	-0.99728525	0.70379816	0.03315415	0.99900564	0.02980814	0.08636331	
0.99724004	-0.04101580	0.06188708	12.23911078	0.06305043	0.02770313	-0.99762577	0.70864467	0.03920395	0.99877437	0.03021273	0.08678502	
0.99731932	-0.04440771	0.05815602	12.23225864	0.05938643	0.02690867	-0.99787232	0.71313026	0.04274833	0.99865103	0.02947375	0.08744180	
0.99729924	-0.04780201	0.05576021	12.22646578	0.05712866	0.02775484	-0.99798095	0.71811601	0.04615788	0.99847115	0.03041075	0.08813062	
0.99689871	-0.05749053	0.05373827	12.21975969	0.05548390	0.02921005	-0.99803222	0.72357746	0.05580771	0.99791864	0.03230926	0.08894344	
0.99671534	-0.06346410	0.05030751	12.21247458	0.05246587	0.03281296	-0.99808348	0.72813846	0.06169173	0.99744454	0.03603488	0.08935612	
0.99680320	-0.06494353	0.04653732	12.20583877	0.04882730	0.03413035	-0.99822393	0.73278096	0.06323985	0.99730510	0.03719226	0.08935860	
