0.96001398	-0.27594536	-0.04719438	-8.08650933	-0.12968557	-0.28895290	-0.94851878	-3.10252550	0.24810240	0.91671172	-0.31318496	4.83205906	
0.95939335	-0.27774418	-0.04921961	-8.08656536	-0.13157183	-0.28629412	-0.94906508	-3.10247688	0.24950602	0.91700264	-0.31121199	4.83194996	
0.95941520	-0.27769014	-0.04909841	-8.08645993	-0.13194409	-0.28817012	-0.94844543	-3.10260430	0.24922525	0.91643121	-0.31311437	4.83188213	
0.95870847	-0.28070641	-0.04562872	-8.08638652	-0.13020700	-0.29061427	-0.94793960	-3.10246703	0.25283236	0.91473890	-0.31516430	4.83192426	
0.95835731	-0.28248686	-0.04186217	-8.08651554	-0.12753839	-0.29222634	-0.94780680	-3.10244430	0.25550974	0.91367661	-0.31608517	4.83191560	
0.95846162	-0.28260325	-0.03855803	-8.08655226	-0.12478538	-0.29391908	-0.94764982	-3.10233886	0.25647597	0.91309746	-0.31697491	4.83188061	
0.95869884	-0.28212886	-0.03605322	-8.08656773	-0.12275566	-0.29608688	-0.94723999	-3.10225734	0.25656885	0.91254362	-0.31849107	4.83183691	
0.95884334	-0.28196155	-0.03342355	-8.08652538	-0.12079916	-0.29856902	-0.94671226	-3.10219499	0.25695722	0.91178628	-0.32034163	4.83186165	
0.95849682	-0.28348478	-0.03033516	-8.08643959	-0.11870948	-0.30008860	-0.94649611	-3.10220089	0.25921401	0.91081459	-0.32128630	4.83181066	
0.95775426	-0.28640105	-0.02609994	-8.08648315	-0.11639424	-0.30303878	-0.94584347	-3.10197457	0.26298127	0.90892350	-0.32357212	4.83175870	
0.95796438	-0.28593487	-0.02335574	-8.08655164	-0.11430974	-0.30576310	-0.94522072	-3.10199232	0.26313025	0.90815757	-0.32559530	4.83177672	
0.95738000	-0.28810020	-0.02053818	-8.08627271	-0.11310044	-0.30851193	-0.94447270	-3.10194849	0.26576650	0.90654215	-0.32794741	4.83179092	
0.95556260	-0.29418050	-0.01891953	-8.08630218	-0.11421581	-0.31030276	-0.94375153	-3.10173341	0.27176251	0.90397457	-0.33011378	4.83169614	
0.95438843	-0.29790211	-0.01992615	-8.08621085	-0.11711537	-0.31214076	-0.94278955	-3.10171493	0.27463924	0.90212110	-0.33279245	4.83172481	
0.95243875	-0.30407201	-0.02001599	-8.08596786	-0.12006451	-0.31408208	-0.94177331	-3.10161653	0.28008024	0.89938460	-0.33565220	4.83167958	
0.94982264	-0.31218384	-0.01944725	-8.08587979	-0.12314068	-0.31605573	-0.94071523	-3.10146355	0.28752968	0.89590738	-0.33863942	4.83170520	
0.94755171	-0.31896956	-0.02010400	-8.08588527	-0.12640913	-0.31625947	-0.94021310	-3.10137603	0.29354128	0.89344186	-0.33999287	4.83171270	
0.94540759	-0.32509497	-0.02275394	-8.08574856	-0.13119854	-0.31576525	-0.93972296	-3.10139844	0.29831431	0.89140651	-0.34117885	4.83173821	
0.94243437	-0.33351159	-0.02423805	-8.08557577	-0.13556917	-0.31481760	-0.93942050	-3.10125762	0.30567706	0.88862810	-0.34190882	4.83172589	
0.93965942	-0.34089989	-0.02876523	-8.08562067	-0.14235116	-0.31314697	-0.93897557	-3.10102145	0.31108892	0.88641200	-0.34277900	4.83166376	
0.93779145	-0.34546349	-0.03467242	-8.08536665	-0.14922236	-0.31086827	-0.93866587	-3.10106391	0.31349623	0.88544672	-0.34308048	4.83167789	
0.93464578	-0.35381933	-0.03534332	-8.08503841	-0.15316619	-0.31090283	-0.93801895	-3.10099233	0.32090090	0.88212885	-0.34477718	4.83151887	
0.93134494	-0.36242035	-0.03532848	-8.08502708	-0.15761135	-0.31375548	-0.93633122	-3.10058206	0.32826098	0.87761551	-0.34933614	4.83150651	
0.92996702	-0.36555492	-0.03912723	-8.08489690	-0.16286339	-0.31421477	-0.93527782	-3.10046982	0.32960105	0.87614992	-0.35174489	4.83152905	
0.92755560	-0.37134117	-0.04178923	-8.08438887	-0.16766247	-0.31361669	-0.93463034	-3.10028239	0.33396092	0.87392809	-0.35315690	4.83153575	
0.92413934	-0.37976281	-0.04179347	-8.08420014	-0.17113767	-0.31367135	-0.93398190	-3.09999932	0.34158218	0.87028185	-0.35486776	4.83143850	
0.92164293	-0.38574263	-0.04215356	-8.08391201	-0.17374507	-0.31309044	-0.93369536	-3.09965819	0.34696823	0.86785771	-0.35557847	4.83158498	
0.91947313	-0.39083814	-0.04259942	-8.08358730	-0.17552777	-0.31113797	-0.93401454	-3.09940029	0.35179421	0.86627866	-0.35468595	4.83155043	
0.91760672	-0.39528466	-0.04180854	-8.08324553	-0.17525770	-0.30793344	-0.93512659	-3.09892486	0.35676695	0.86540571	-0.35183847	4.83177376	
0.91741467	-0.39578042	-0.04133008	-8.08307313	-0.17191877	-0.30053809	-0.93814753	-3.09872248	0.35887916	0.86777573	-0.34376013	4.83184017	
0.91778391	-0.39493189	-0.04124921	-8.08264800	-0.16852550	-0.29334951	-0.94103412	-3.09837949	0.35954395	0.87061752	-0.33578755	4.83193002	
0.91885612	-0.39239570	-0.04158190	-8.08246684	-0.16449153	-0.28511887	-0.94427208	-3.09811596	0.35867252	0.87449005	-0.32652898	4.83192010	
0.92179875	-0.38552288	-0.04073296	-8.08210837	-0.15915591	-0.28053767	-0.94655587	-3.09767930	0.35349181	0.87901691	-0.31995752	4.83194424	
0.92530329	-0.37662902	-0.04432154	-8.08181332	-0.15555361	-0.27035594	-0.95011091	-3.09743097	0.34585675	0.88603513	-0.30874725	4.83202376	
0.92941968	-0.36621875	-0.04541892	-8.08118282	-0.15067397	-0.26424843	-0.95261226	-3.09726266	0.33686260	0.89222004	-0.30077732	4.83197660	
0.93155700	-0.36056303	-0.04685992	-8.08066981	-0.14752096	-0.25701223	-0.95508234	-3.09701140	0.33232382	0.89662646	-0.29261214	4.83185027	
0.93466580	-0.35228519	-0.04790594	-8.08033615	-0.14464559	-0.25370873	-0.95640448	-3.09659888	0.32477298	0.90084795	-0.28808938	4.83194820	
0.93852576	-0.34130125	-0.05179631	-8.07985895	-0.14230051	-0.24579263	-0.95882040	-3.09637215	0.31451544	0.90724828	-0.27925005	4.83200063	
0.94257025	-0.32917537	-0.05661188	-8.07937179	-0.14154792	-0.24014867	-0.96036077	-3.09607341	0.30253185	0.91322078	-0.27295108	4.83186141	
0.94634813	-0.31704301	-0.06252156	-8.07865964	-0.14273944	-0.23653884	-0.96108003	-3.09574989	0.28991493	0.91844059	-0.26910263	4.83184383	
0.94962151	-0.30586310	-0.06831356	-8.07807102	-0.14407729	-0.23249051	-0.96186792	-3.09541187	0.27831765	0.92325291	-0.26484591	4.83179579	
0.95286236	-0.29383158	-0.07560641	-8.07734777	-0.14729560	-0.23014280	-0.96194506	-3.09507923	0.26524956	0.92773773	-0.26257451	4.83171771	
0.95531830	-0.28370107	-0.08294967	-8.07652159	-0.15056829	-0.22559030	-0.96251660	-3.09457833	0.25435435	0.93199931	-0.25822693	4.83192700	
0.95877105	-0.27029161	-0.08775261	-8.07607053	-0.14974687	-0.21808575	-0.96437258	-3.09418079	0.24152422	0.93775319	-0.24956963	4.83186278	
0.96328167	-0.25217964	-0.09216215	-8.07517547	-0.14818977	-0.21312397	-0.96572147	-3.09388030	0.22389333	0.94391928	-0.24266885	4.83185502	
0.96594182	-0.24045481	-0.09559232	-8.07396242	-0.14693417	-0.20561225	-0.96754015	-3.09343027	0.21299473	0.94863327	-0.23394050	4.83175681	
0.96772677	-0.23260592	-0.09695043	-8.07329720	-0.14518981	-0.20018803	-0.96893997	-3.09298959	0.20597286	0.95174536	-0.22749933	4.83144925	
0.96979931	-0.22264261	-0.09959705	-8.07238550	-0.14472653	-0.19660268	-0.96974307	-3.09252200	0.19632508	0.95487049	-0.22288743	4.83152758	
0.97134421	-0.21482805	-0.10168249	-8.07158244	-0.14388923	-0.19100765	-0.97098505	-3.09206480	0.18917269	0.95779172	-0.21644562	4.83117544	
0.97384046	-0.20440944	-0.09925492	-8.07098492	-0.13979330	-0.19457112	-0.97087585	-3.09152297	0.17914405	0.95935335	-0.21805630	4.83075054	
0.97682998	-0.19132511	-0.09590565	-8.07016266	-0.13445532	-0.19997660	-0.97053136	-3.09073348	0.16650814	0.96093916	-0.22106781	4.83096798	
0.97953039	-0.17781086	-0.09435846	-8.06951817	-0.12960233	-0.19840708	-0.97151318	-3.09034435	0.15402421	0.96385576	-0.21739047	4.83089191	
0.98217495	-0.16388727	-0.09205066	-8.06879977	-0.12455628	-0.20068658	-0.97170501	-3.08968372	0.14077675	0.96584981	-0.21752252	4.83075118	
0.98407221	-0.15076112	-0.09419643	-8.06815970	-0.12347072	-0.19843562	-0.97230566	-3.08887816	0.12789396	0.96844948	-0.21388956	4.83092367	
0.98628806	-0.13565397	-0.09398863	-8.06741868	-0.11966461	-0.19564716	-0.97334607	-3.08849510	0.11364965	0.97124672	-0.20919744	4.83057190	
0.98804910	-0.12347073	-0.09227113	-8.06660981	-0.11544993	-0.19616958	-0.97374987	-3.08769921	0.10212882	0.97276538	-0.20807986	4.83042473	
0.98975757	-0.11168165	-0.08892227	-8.06582220	-0.10985831	-0.19808014	-0.97400996	-3.08710437	0.09116531	0.97380258	-0.20832047	4.83027680	
0.99068422	-0.10368110	-0.08828936	-8.06482636	-0.10762967	-0.19893398	-0.97408476	-3.08630670	0.08343042	0.97451296	-0.20823992	4.83009780	
0.99095947	-0.09961856	-0.08986361	-8.06387127	-0.10844464	-0.20041285	-0.97369115	-3.08554191	0.07898789	0.97463369	-0.20940411	4.82985646	
0.99076841	-0.09819410	-0.09346593	-8.06283252	-0.11196688	-0.20402111	-0.97254244	-3.08459284	0.07642891	0.97402942	-0.21313216	4.82942339	
0.99048191	-0.09856791	-0.09607268	-8.06151625	-0.11509820	-0.21033665	-0.97083000	-3.08371974	0.07548508	0.97264735	-0.21967964	4.82920425	
0.98995671	-0.10546697	-0.09414052	-8.05998593	-0.11540325	-0.21824542	-0.96904645	-3.08256731	0.08165666	0.97017816	-0.22822474	4.82889046	
0.98904865	-0.11517063	-0.09229564	-8.05892011	-0.11641671	-0.22439753	-0.96751894	-3.08116548	0.09071885	0.96766806	-0.23534786	4.82880881	
0.98844242	-0.12161898	-0.09050081	-8.05733794	-0.11636628	-0.22607409	-0.96713463	-3.08048401	0.09716204	0.96648814	-0.23761357	4.82874932	
0.98653776	-0.13781982	-0.08802810	-8.05554726	-0.11795866	-0.22688583	-0.96675156	-3.07944552	0.11326520	0.96412059	-0.24008848	4.82831952	
0.98339329	-0.15965881	-0.08629431	-8.05411894	-0.12200293	-0.22954761	-0.96562062	-3.07837870	0.13436119	0.96011299	-0.24521442	4.82825408	
0.97987003	-0.17980492	-0.08674627	-8.05287770	-0.12689426	-0.22551158	-0.96594118	-3.07749693	0.15411869	0.95750442	-0.24378825	4.82819832	
0.97695583	-0.19509924	-0.08656553	-8.05164571	-0.13015198	-0.22308819	-0.96607045	-3.07671117	0.16916787	0.95507484	-0.24333986	4.82781239	
0.97444175	-0.20843147	-0.08378309	-8.05023279	-0.13100880	-0.22431120	-0.96567136	-3.07595631	0.18248282	0.95196681	-0.24588455	4.82743402	
